source	target	exposure
fra	fas	0.0617883308324
eng	cor	0.625
arc	swe	8.36960160696e-05
hin	eng	0.00246763366919
heb	sig	0.333333333333
pli	nld	0.000152642968098
fra	zho	0.0636233040702
hin	mol	0.000537634408602
rus	swe	0.013196071867
heb	sor	0.0714285714286
fil	ukr	0.000221533008418
swe	lav	0.0190300798036
tur	tuk	0.00404858299595
mal	eng	0.000710897234336
tgk	deu	1.36928153798e-05
kln	eng	6.83555033016e-06
cop	ara	8.00768737988e-05
akk	kat	0.000919117647059
ben	rus	0.000289953124245
ara	som	0.00980392156863
tur	tat	0.003663003663
hbs	kaz	0.00162999185004
kea	fra	1.25805680546e-05
ben	afr	0.00128865979381
grc	slk	0.0044295096991
cym	slk	0.000101827809175
slk	ita	0.00025071034598
alt	eng	6.83555033016e-06
ava	hye	0.000467508181393
jpn	fas	0.00273634036543
gcc	eng	6.83555033016e-06
grc	pad	1.0
dan	bel	0.000533617929562
swe	rus	0.00707968878365
dan	uzb	0.00145085237577
grc	bhy	1.0
deu	pdt	0.0625
eng	lav	0.474033149171
osp	bul	3.88470204335e-05
cop	hun	5.45563658186e-05
grc	ast	0.0155440414508
cat	hbs	0.000199840127898
san	rus	0.00167931184459
dum	ita	5.01420691961e-05
fro	ces	6.20713199466e-05
ava	kum	0.0461538461538
fra	kaz	0.0158924205379
grc	fin	0.00590002377299
tur	swe	0.000892757504743
kir	hbs	4.44089173106e-05
ngk	eng	6.83555033016e-06
swe	tur	0.00547414519117
jai	eng	1.36711006603e-05
dak	cre	0.0909090909091
gmh	ita	0.000167140230654
deu	tir	0.027027027027
hun	sqi	0.00251590942726
div	eng	6.83555033016e-06
msa	swe	2.78986720232e-05
fra	bdm	1.0
slv	sqi	0.00251590942726
zho	iii	1.0
grc	zir	1.0
eng	hye	0.0532959326788
fra	rus	0.0955999613396
fin	sme	0.127167630058
rom	mol	0.000268817204301
pus	dan	1.54323369188e-05
tgk	ara	0.000640614990391
tha	por	4.01493556028e-05
heb	rug	0.857142857143
oci	ces	1.55178299867e-05
ara	hau	0.0188679245283
eus	fin	0.000129670852154
zho	eus	0.00076472087688
nog	rus	0.000217464843184
enm	mal	0.000831946755408
san	msa	0.00129246676514
sah	kaa	0.00176056338028
non	ron	0.000108318890815
slv	epo	0.00553505535055
tur	slv	0.000694481542817
asm	guj	0.00190839694656
nld	mkd	0.00205075621635
mar	spa	2.18426455812e-05
tur	lav	0.00036832412523
bre	eng	9.56977046222e-05
ckt	eve	0.0666666666667
grc	uma	1.0
rus	cym	0.000432525951557
kan	deu	3.42320384494e-06
epo	fra	2.09676134243e-05
hin	ara	0.000400384368994
grc	cme	0.166666666667
snd	swe	1.39493360116e-05
tzm	eng	6.83555033016e-06
lat	tur	0.00185278760317
mon	tyv	0.0121951219512
akk	dan	6.17293476751e-05
swe	fra	0.00560254630697
lns	eng	3.41777516508e-05
grc	xsb	1.0
tat	fra	4.19352268486e-06
ces	lit	0.00589111154269
grc	chv	0.0114942528736
fra	bib	0.666666666667
deu	hye	0.0266479663394
heb	kmb	0.5
arc	fra	0.000121612157861
ben	msa	0.00110782865583
rus	zho	0.0425379090184
eng	sna	0.75
kat	bul	0.000582705306503
unp	eng	2.05066509905e-05
eng	tuk	0.0229419703104
grc	ati	1.0
slk	fin	0.000324177130384
vie	ron	0.000324956672444
fra	sag	1.0
msa	eng	0.00131242566339
san	fas	0.000882690440463
jpn	bel	0.00106723585912
grc	cos	0.04
grc	mar	0.00227790432802
lit	amh	0.00315457413249
osp	ron	5.41594454073e-05
kal	deu	3.42320384494e-06
swe	gle	0.0419161676647
ita	yid	0.0112359550562
heb	dyu	0.166666666667
ukr	orv	0.25
ben	pol	0.000117309697602
grc	bfd	0.333333333333
rus	kir	0.82722513089
oji	slv	5.34216571398e-05
ane	fra	8.38704536972e-06
rom	ron	0.000270797227036
kor	hun	0.000181854552729
hin	pan	0.0833333333333
kbd	bel	0.000533617929562
heb	dyo	1.0
urd	ell	3.64670702356e-05
pol	ben	0.00266240681576
tuk	rus	0.00312907746581
fra	por	0.152768298069
est	ara	0.000480461242793
grc	sqi	0.0122835577919
rom	hbs	0.000444089173106
onw	eng	6.83555033016e-06
grc	tur	0.00917972039751
por	zho	0.001053471668
ara	swe	0.00175761633746
est	eng	0.0116614488632
heb	kab	0.111111111111
dan	jpn	0.00205511371884
grc	kor	0.00228310502283
fra	oss	0.0130718954248
gle	eng	0.000656212831695
cop	est	0.000145595729192
eus	ita	8.35701153268e-05
nor	urd	0.00398009950249
sux	sqi	0.000591978688767
eip	deu	3.42320384494e-06
lit	tgk	0.00470809792844
kat	slk	0.00137467542386
ara	bul	0.00271929143035
kum	kir	0.00065445026178
lat	grc	0.272727272727
kaz	uig	0.0208333333333
sac	hbs	2.22044586553e-05
deu	lad	0.0666666666667
pol	sqi	0.0035518721326
fra	rom	0.0365853658537
spa	fao	0.00481927710843
hin	raj	0.333333333333
jao	eng	6.83555033016e-06
cat	mkd	0.0023071007434
pli	mal	0.00166389351082
dan	ori	0.00398936170213
por	est	0.00106770201407
uzb	tam	0.000567214974475
pol	epo	0.029520295203
grc	kdh	0.272727272727
gmh	lit	0.00019421246844
ita	goh	0.25
eng	gwi	1.0
dan	kor	0.00134300295461
rus	dng	0.75
heb	dyi	0.75
srn	nld	0.000305285936195
tha	cat	5.55432126194e-05
fro	ell	3.64670702356e-05
chr	eng	1.36711006603e-05
gez	fra	2.9354658794e-05
spa	frm	0.125
fra	lat	0.124309392265
eng	dar	0.0147058823529
fas	por	0.000227513015083
ces	hbs	0.00512922994937
gld	hun	1.81854552729e-05
lle	eng	6.83555033016e-06
bod	pol	0.000260688216893
eng	sid	0.666666666667
fra	tik	0.368421052632
bho	fra	4.19352268486e-06
lat	fra	0.0117083153361
mal	new	0.08
ukr	mon	0.00123813454395
heb	djk	0.75
chu	ukr	0.000443066016837
spa	tur	0.0220650160013
eng	sot	0.888888888889
ell	kat	0.000459558823529
fro	est	9.70638194613e-05
guj	eng	0.000478488523111
tat	aze	0.00241254523522
ita	tha	0.00244498777506
dan	ita	0.0029416680595
hin	hbs	0.000399680255795
mar	jpn	3.81991397554e-05
mkd	hye	0.000467508181393
zho	sqi	0.00118395737753
grc	dsh	0.333333333333
fin	ell	0.000619940194005
bul	hin	0.000855675984027
mns	lav	0.00012277470841
yid	bel	0.0042689434365
bul	ava	0.03125
hun	heb	0.00364930207098
san	sin	0.0253353204173
lao	hun	1.81854552729e-05
por	swe	0.0027619685303
rus	ron	0.0497183708839
rom	deu	1.71160192247e-05
grc	mfi	1.0
arc	spa	0.000187846751999
hbs	tgk	0.00282485875706
sqi	ces	1.55178299867e-05
slv	fra	0.000398384655062
fro	eng	0.00105951030117
eng	nza	1.0
nss	eng	6.83555033016e-06
ron	glg	0.000421762969211
kor	mon	0.00206355757326
lms	fra	1.25805680546e-05
tel	kan	0.0371428571429
eng	zul	1.0
tur	slk	0.000610966855048
mal	ben	0.00266240681576
aze	nld	8.97899812339e-06
fra	ara	0.165999359385
xal	aze	0.000603136308806
deu	eve	0.0666666666667
myv	rus	0.000700720050259
hin	ori	0.127659574468
eng	gag	0.0666666666667
ast	rus	1.20813801769e-05
fra	kkj	0.444444444444
syr	grc	0.0909090909091
hin	oss	0.0130718954248
lav	fra	7.54834083275e-05
syr	pol	3.91032325339e-05
tbt	fra	5.03222722183e-05
gcr	eng	6.83555033016e-06
bua	rus	0.00134103319963
swe	hbs	0.00488498090417
kan	new	0.08
kur	dan	4.62970107563e-05
kir	ukr	0.00443066016837
jpn	glg	0.00210881484606
ron	slv	0.000534216571398
tgk	urd	0.00298507462687
sot	ita	1.67140230654e-05
hin	rus	0.000700720050259
akk	sqi	0.000295989344384
grc	sor	0.285714285714
lat	oci	0.0147058823529
grc	kqe	0.1
tur	por	8.02987112057e-05
akk	nld	3.59159924936e-05
akk	cat	5.55432126194e-05
san	mon	0.00247626908791
ukr	chv	0.0287356321839
kor	ces	0.000294838769746
mjy	eng	6.83555033016e-06
smo	kal	0.00305810397554
oss	tam	0.000567214974475
oss	abk	0.00869565217391
dan	ckt	0.025641025641
mkd	slv	0.00138896308563
bod	fra	0.00119934748787
bod	jpn	0.000297953290092
cat	deu	0.00115704289959
grc	ixj	1.0
tat	tgk	0.00188323917137
grc	bvr	0.666666666667
san	nld	0.00050282389491
kir	pol	0.000182481751825
jrb	lad	0.0666666666667
dan	fra	0.00428997370661
jpn	kal	0.00305810397554
eng	rus	0.497112550138
nor	dan	0.0458957699965
kir	lav	0.00073664825046
kat	oss	0.0849673202614
cor	gle	0.0059880239521
kaz	pol	5.21376433785e-05
ita	oci	0.0294117647059
goh	deu	5.13480576741e-05
fas	isl	0.000460546515198
fra	hye	0.0359981299673
deu	pus	0.0245614035088
tyv	rus	0.000555743488136
mkd	swe	9.76453520812e-05
eng	kua	0.5
nld	sna	0.0625
fin	lat	0.0138121546961
enm	fra	5.45157949032e-05
tur	nld	0.00108645877293
dum	spa	2.18426455812e-05
sco	deu	3.08088346045e-05
grc	ted	1.0
cuv	fra	4.19352268486e-06
est	rus	0.0278596626879
isl	hun	0.000200040008002
heb	neb	0.5
gag	rus	0.000132895181946
pal	fra	1.25805680546e-05
grc	xsm	0.27027027027
eng	kas	0.1
kor	zho	0.0222505985634
dan	bod	0.00290697674419
deu	urd	0.0109452736318
heb	eus	0.0012745347948
grc	ybb	0.5
grc	chu	0.428571428571
nap	fra	1.25805680546e-05
san	mai	0.428571428571
hye	ces	0.00018621395984
kan	ben	0.00372736954207
rus	uzb	0.804134929271
swe	hun	0.00594664387423
ces	glg	0.000843525938423
kir	ori	0.00398936170213
pol	fra	0.00486029279175
msa	ces	3.10356599733e-05
khm	fra	8.38704536972e-05
gag	mol	0.00134408602151
pan	rus	1.20813801769e-05
ukr	urd	0.00199004975124
swa	fra	5.03222722183e-05
gmh	bul	7.76940408671e-05
slv	spa	0.000148529989952
fas	hun	0.000200040008002
tel	tam	0.0368689733409
oci	spa	1.7474116465e-05
grc	cop	1.0
pli	sin	0.00596125186289
bel	nor	2.17755808636e-05
oci	lnc	1.0
hye	fra	0.000327094769419
grc	uli	1.0
mcm	eng	6.83555033016e-06
kat	eus	0.00076472087688
kor	rus	0.000591987628667
dar	fas	8.82690440463e-05
zho	hin	0.00228180262407
asm	kan	0.00428571428571
hbs	bel	0.0042689434365
egy	ron	5.41594454073e-05
est	chv	0.00574712643678
pro	dan	1.54323369188e-05
slv	mkd	0.0151243270956
mon	bod	0.00581395348837
glh	deu	3.42320384494e-06
tat	kaz	0.00570497147514
sga	nor	2.17755808636e-05
lut	eng	6.83555033016e-06
krc	nor	2.17755808636e-05
eng	fro	0.05
eng	mta	0.9375
tue	spa	4.36852911625e-06
rus	ady	0.92
kaz	mon	0.000825423029303
sqi	tur	0.00235809331312
rom	slk	0.000152741713762
tzm	ara	8.00768737988e-05
eng	her	0.666666666667
zho	mal	0.00166389351082
ava	dar	0.0147058823529
eng	toi	1.0
evn	ukr	0.000221533008418
grc	bnc	0.153846153846
cre	chp	0.113821138211
heb	ife	0.266666666667
nor	slk	0.00173107275597
che	deu	3.42320384494e-06
isl	epo	0.00184501845018
fra	tha	0.0228198859006
heb	kog	1.0
tur	cat	0.000444345700955
eng	ceb	0.636363636364
raj	hin	0.00484883057616
heb	fin	0.00412785546022
rom	mkd	0.000512689054089
aze	rus	0.00525540037694
lbe	mol	0.000268817204301
bwi	por	1.33831185343e-05
peo	cat	0.000111086425239
grc	srm	1.0
hin	zho	0.000159616919393
heb	oss	0.00653594771242
rus	chv	0.82183908046
hbs	deu	0.00470348208295
spa	bak	0.00199203187251
grc	lik	1.0
eng	cho	1.0
cat	rus	0.000302034504422
kaz	hye	0.00280504908836
grc	wal	1.0
ara	nld	0.00268472043889
zho	tur	0.00143169951154
dan	est	0.0079107012861
sjt	rus	2.41627603537e-05
eng	tel	0.267964071856
lbe	tuk	0.00134952766532
ron	heb	0.00228081379436
pli	tam	0.0022688598979
ara	guj	0.00954198473282
mos	fra	1.67740907394e-05
pol	kaz	0.00325998370008
yid	nor	0.0002395313895
tem	deu	3.42320384494e-06
grc	ntr	0.75
cop	hbs	8.88178346212e-05
crh	rus	0.000217464843184
xal	ukr	0.000221533008418
kur	fra	8.80639763821e-05
eng	ivb	0.5
san	eng	0.00812746934256
rus	evn	1.0
ces	vie	0.00508905852417
gld	tel	0.00149700598802
ron	gag	0.2
swe	ori	0.00398936170213
kor	ukr	0.00110766504209
bak	lit	0.00012947497896
dan	vie	0.0178117048346
cat	urd	0.00199004975124
mar	pan	0.00260416666667
eng	fin	0.609344946079
sme	swe	0.000125544024104
rus	ben	0.223109691161
por	rus	0.0024525201759
nor	spa	0.00138482372985
pag	fil	0.00666666666667
ava	ces	1.55178299867e-05
deu	ita	0.130285809794
por	tuk	0.00134952766532
lat	ukr	0.00465219317678
heb	blw	0.2
rus	bul	0.152163779038
hau	pol	2.60688216893e-05
hin	mal	0.0440931780366
bel	kaz	0.00448247758761
tau	eng	6.83555033016e-06
egy	ita	5.01420691961e-05
mal	rus	3.62441405306e-05
heb	thd	0.0909090909091
fra	gng	0.823529411765
guj	swe	1.39493360116e-05
deu	bre	0.0221674876847
ben	ori	0.259308510638
roh	eng	1.36711006603e-05
lat	mlt	0.220930232558
mni	ben	0.000532481363152
ces	slk	0.191996334199
ang	est	4.85319097306e-05
orv	kat	0.000459558823529
goh	jpn	7.63982795107e-06
vie	tgk	0.00470809792844
aze	fas	0.00264807132139
dan	yiz	0.00446428571429
mif	fra	4.19352268486e-06
ady	rus	0.000857777992558
grc	amm	1.0
non	swe	0.000669568128557
dag	eng	6.83555033016e-06
enm	hun	3.63709105457e-05
ita	tam	0.00340328984685
pal	fas	0.000441345220231
hun	uig	0.000672043010753
grc	mfh	1.0
deu	afr	0.0115979381443
com	eng	6.83555033016e-06
cre	eng	0.000464817422451
isl	rus	0.000181220702653
nld	spa	0.00432484382508
msa	cat	0.000111086425239
ita	ori	0.00531914893617
hin	mon	0.00206355757326
grc	thd	0.909090909091
fao	dan	0.000648158150589
guj	tel	0.00748502994012
heb	maw	0.285714285714
roh	est	4.85319097306e-05
dng	uzb	0.000362713093943
nor	yua	0.5
ang	spa	2.18426455812e-05
uig	eng	2.05066509905e-05
orv	mol	0.000268817204301
nci	ces	4.655348996e-05
kat	kbd	0.0232558139535
grn	deu	1.02696115348e-05
fro	dan	3.08646738376e-05
lug	eng	2.73422013206e-05
grc	nnw	0.307692307692
bel	tel	0.00149700598802
car	fra	8.38704536972e-06
eng	gad	0.5
krc	tgk	0.000941619585687
grc	jmd	1.0
amh	ces	6.20713199466e-05
hun	fin	0.00220440448661
deu	dar	0.0147058823529
ukr	gle	0.0059880239521
ukr	spa	0.000117950286139
slv	est	9.70638194613e-05
dan	ben	0.00159744408946
nav	fra	4.19352268486e-06
grc	fas	0.00220672610116
nus	eng	6.83555033016e-06
rus	tab	0.918032786885
grc	gup	0.333333333333
spa	slv	0.0172551952562
rus	kas	0.6
fra	vut	0.666666666667
bul	ita	0.000434564599699
tgk	rus	0.0033948678297
san	aze	0.00241254523522
ukr	swa	0.0030959752322
guj	san	0.0172413793103
ara	kan	0.00142857142857
kur	swe	0.000265037384221
zho	cat	0.0014441235281
nor	mol	0.00134408602151
krc	kat	0.000919117647059
enf	fin	2.16118086923e-05
pol	tyv	0.00609756097561
msa	nor	8.71023234545e-05
grc	sil	0.5
kur	nld	3.59159924936e-05
mal	por	1.33831185343e-05
hin	mfe	0.111111111111
lat	sco	0.03125
dan	msa	0.000553914327917
mon	alt	0.02
fin	nor	0.00387605339372
tha	nor	2.17755808636e-05
kjh	rus	0.000314115884599
non	slk	5.09139045873e-05
vls	slv	5.34216571398e-05
ang	swe	4.18480080348e-05
kir	uig	0.00134408602151
deu	yid	0.0674157303371
deu	sco	0.0625
lit	slv	0.000213686628559
ben	spa	0.000471801144555
deu	jbj	1.0
urd	guj	0.00572519083969
sco	eng	8.8862154292e-05
krc	tuk	0.00134952766532
deu	frr	0.25
yid	ell	3.64670702356e-05
deu	msa	0.0252954209749
fas	tgk	0.0075329566855
cop	swe	2.78986720232e-05
swe	spa	0.00377877768555
kaa	kaz	0.00203748981255
chz	eng	6.83555033016e-06
kat	tgk	0.0075329566855
smo	dan	1.54323369188e-05
ang	kan	0.00142857142857
ara	syr	0.0909090909091
tuk	ara	0.000400384368994
lat	est	0.0017471487503
deu	jpn	0.0673603630446
ukr	pan	0.00260416666667
grc	ext	1.0
pol	ukr	0.0301284891449
uzb	ell	3.64670702356e-05
ces	kir	0.0032722513089
est	jpn	0.000114597419266
rup	sqi	0.000147994672192
tam	fas	8.82690440463e-05
syr	hun	9.09272763644e-05
hye	aze	0.015681544029
hun	ita	0.00309209426709
tat	ell	7.29341404712e-05
kbd	kir	0.00130890052356
ita	cat	0.0540990890913
slv	fas	8.82690440463e-05
jpn	est	0.00121329774327
shh	eng	6.83555033016e-06
cat	zho	9.57701516361e-05
grc	fri	0.00847457627119
osx	deu	1.02696115348e-05
man	zho	1.59616919393e-05
mon	ukr	0.000664599025255
eus	ron	5.41594454073e-05
ron	sqi	0.00399585614918
ara	ell	0.00182335351178
chv	ukr	0.00110766504209
est	dan	0.000108026358431
hin	fra	0.000314514201365
hbs	slv	0.0354719803408
abk	tgk	0.000941619585687
glg	swe	1.39493360116e-05
swe	glg	0.00716997047659
san	dan	0.000354943749132
osa	eng	6.83555033016e-06
bel	mkd	0.000256344527044
san	ces	0.000667266689426
deu	kum	0.0153846153846
tat	hye	0.000467508181393
orv	hye	0.000467508181393
cat	cym	0.00173010380623
lav	est	0.0042708080563
zho	hni	0.916666666667
frm	glg	0.000421762969211
sru	eng	6.83555033016e-06
deu	roh	0.785211267606
tuk	kir	0.00523560209424
mol	est	0.000582382916768
lit	urd	0.000995024875622
fas	asm	0.00380228136882
pan	kan	0.00571428571429
gag	eng	6.83555033016e-06
urd	aze	0.000603136308806
fra	gcf	0.863636363636
hun	nor	0.000892798815408
orv	slk	5.09139045873e-05
gla	glg	0.000421762969211
swe	ben	0.00425985090522
mns	ukr	0.000221533008418
fin	bel	0.00266808964781
toh	deu	3.42320384494e-06
chm	deu	3.42320384494e-06
frr	eng	6.83555033016e-06
ava	kir	0.00130890052356
enf	spa	4.36852911625e-06
mdf	fin	2.16118086923e-05
ron	lit	0.000517899915841
chg	fra	8.38704536972e-06
gmh	mkd	0.000256344527044
lit	kaa	0.00528169014085
msa	bul	7.76940408671e-05
tgk	lav	0.00049109883364
sog	fra	4.19352268486e-06
ang	fin	6.48354260768e-05
fas	lav	0.00049109883364
tat	bul	3.88470204335e-05
och	rus	7.24882810612e-05
nor	smj	0.214285714286
pli	mar	0.00569476082005
enm	rus	6.04069008844e-05
frm	spa	6.11594076275e-05
mol	slk	0.000509139045873
gld	hin	0.000285225328009
glg	eus	0.0221769054295
rus	khm	0.883116883117
akk	eng	0.000211902060235
hye	ara	0.00104099935939
bul	tam	0.00113442994895
gmh	nor	4.35511617272e-05
snd	ara	8.00768737988e-05
est	sin	0.00149031296572
swe	isl	0.0893460239484
eng	cre	0.727272727273
eng	bkm	0.421052631579
pro	eng	0.000129875456273
roh	pol	1.30344108446e-05
ell	spa	0.00113144904111
nep	hin	0.00171135196805
vls	eng	1.36711006603e-05
san	ben	0.0905218317359
bam	nld	8.97899812339e-06
mon	bul	0.000543858286069
tam	swe	2.78986720232e-05
enf	deu	3.42320384494e-06
ton	deu	6.84640768989e-06
pus	eng	4.78488523111e-05
fro	kor	8.95335303071e-05
eng	tso	1.0
eng	tah	0.428571428571
psh	deu	3.42320384494e-06
afr	lit	6.47374894802e-05
hbs	kum	0.0153846153846
pdt	eng	1.36711006603e-05
uig	bod	0.00290697674419
hun	ukr	0.012184315463
nep	fra	2.9354658794e-05
smj	swe	1.39493360116e-05
hye	kat	0.0110294117647
ben	tha	0.00162999185004
heb	kos	0.5
frp	fra	4.19352268486e-06
isl	kal	0.0152905198777
urd	pan	0.0130208333333
heb	moz	0.117647058824
hye	slk	0.000814622473397
pia	eng	6.83555033016e-06
ori	ara	8.00768737988e-05
hye	eng	0.00118255020712
lit	heb	0.000182465103549
ara	mlt	0.0232558139535
eng	ckt	0.025641025641
eus	spa	0.00270848805207
deu	hun	0.18561894197
eng	ipk	0.5
grc	iws	1.0
mal	mar	0.00911161731207
kaa	aze	0.000603136308806
yor	deu	6.84640768989e-06
ron	ara	0.000480461242793
jav	fra	2.09676134243e-05
yuk	eng	6.83555033016e-06
kca	eng	1.36711006603e-05
snk	fra	1.67740907394e-05
guj	mal	0.00332778702163
ara	mya	0.0036496350365
deu	ibo	0.25
mya	fra	2.09676134243e-05
arc	por	1.33831185343e-05
fas	krc	0.0291262135922
yid	ben	0.0010649627263
eng	hat	0.142857142857
est	fin	0.00851505262475
arc	est	4.85319097306e-05
atj	cre	0.030303030303
sqi	hun	0.000145483642183
ara	pol	0.00109489051095
grc	ayt	1.0
mnw	mya	0.0036496350365
eng	tha	0.880195599022
mol	tgk	0.0075329566855
uzb	mol	0.00215053763441
kat	msa	0.000184638109306
otk	kaz	0.00081499592502
spa	sqi	0.0205712594347
nor	guj	0.00190839694656
eng	hun	0.508974522177
ang	jpn	2.29194838532e-05
arc	slv	5.34216571398e-05
kor	mol	0.000268817204301
kaz	ara	0.000880845611787
eng	amh	0.0914826498423
mcu	fra	4.19352268486e-06
lav	gle	0.0059880239521
fin	rom	0.0121951219512
sqi	swe	0.000292936056244
aze	uzb	0.00616612259703
sux	por	1.33831185343e-05
gle	pol	6.51720542231e-05
dan	kat	0.00229779411765
cym	rus	1.20813801769e-05
tgk	lit	0.000388424936881
tam	asm	0.00570342205323
grc	suq	0.285714285714
pus	deu	3.42320384494e-06
gez	nor	2.17755808636e-05
mol	pol	1.30344108446e-05
gmh	cat	5.55432126194e-05
ara	hoz	1.0
deu	kea	1.0
fas	bul	0.00147618677647
fin	mkd	0.000256344527044
hin	bul	0.000738093388237
mon	kir	0.00196335078534
dar	kir	0.00065445026178
isl	ron	0.000108318890815
sqi	nor	0.000195980227773
rus	kat	0.604779411765
lit	ori	0.00265957446809
spa	tat	0.001221001221
kur	eng	6.15199529714e-05
eng	heb	0.786424596296
grc	ifa	0.25
grc	ker	0.6
eng	nor	0.650893887594
isl	sme	0.0115606936416
oji	nor	2.17755808636e-05
rup	ron	5.41594454073e-05
hun	fra	0.00331288292104
cjk	fra	4.19352268486e-06
jpn	swe	0.00813246289477
arc	rus	1.20813801769e-05
tur	ces	9.31069799199e-05
slk	por	4.01493556028e-05
kir	pan	0.00520833333333
hin	new	0.04
zul	eng	7.51910536317e-05
kaz	zho	0.000191540303272
fra	gsc	1.0
urd	snd	0.0666666666667
dan	hin	0.000855675984027
spa	tir	0.0135135135135
ava	vie	0.00127226463104
heb	isl	0.00199570156586
hbs	mol	0.0010752688172
ell	hbs	0.00457411848299
del	eng	2.73422013206e-05
enm	jpn	2.29194838532e-05
cat	slv	0.00122869811422
oss	lav	0.00012277470841
hun	kat	0.0114889705882
ara	eng	0.0110804270852
deu	frs	0.25
kal	eng	7.51910536317e-05
her	deu	3.42320384494e-06
slv	kat	0.00137867647059
fin	lav	0.00662983425414
abk	deu	3.42320384494e-06
snd	eng	9.56977046222e-05
lav	bul	0.00066039934737
xal	est	9.70638194613e-05
car	nld	7.18319849871e-05
lav	tel	0.00149700598802
grc	kne	0.5
rus	fra	0.0255511337189
nor	sqi	0.00636377090425
eus	deu	5.8194465364e-05
ukr	tel	0.0059880239521
ckt	ces	1.55178299867e-05
orv	ces	1.55178299867e-05
spa	dnk	1.0
swe	fin	0.120896457825
chm	hun	3.63709105457e-05
abq	eng	6.83555033016e-06
hun	ron	0.0111026863085
kaz	deu	0.000116388930728
nor	epo	0.00738007380074
ces	fin	0.0022260162953
fra	sco	0.09375
fra	bbj	1.0
eng	hau	0.320754716981
isl	eng	0.00135343896537
kbc	eng	6.83555033016e-06
ava	zho	1.59616919393e-05
isl	slk	0.000203655618349
kaz	ces	1.55178299867e-05
fas	deu	0.00113308047268
kor	pol	0.000182481751825
eng	tiy	0.5
heb	hye	0.000467508181393
est	kaa	0.00352112676056
dan	oss	0.0130718954248
tmh	ara	8.00768737988e-05
est	slv	5.34216571398e-05
kat	kaa	0.00176056338028
kok	mar	0.00113895216401
ces	ita	0.00314223633629
kir	por	1.33831185343e-05
hye	hin	0.00114090131204
fra	yor	0.178571428571
kan	tel	0.0389221556886
kir	nep	0.0142857142857
uzb	pan	0.00520833333333
hun	aze	0.00723763570567
slv	swe	0.000139493360116
grc	tir	0.0135135135135
cat	ukr	0.000221533008418
bel	vie	0.00254452926209
san	swe	0.000125544024104
fin	krl	0.142857142857
deu	vie	0.0356234096692
fra	tir	0.0675675675676
ces	uzb	0.00326441784548
bul	kaa	0.00176056338028
eng	cat	0.353810264386
vie	lav	0.00049109883364
fas	est	0.000291191458384
grc	kbc	1.0
guj	pan	0.00260416666667
sux	fra	3.77417041637e-05
syr	deu	9.24265038134e-05
fra	bcw	0.571428571429
fra	swa	0.0216718266254
frm	enm	0.0714285714286
fra	sms	0.5
heb	syb	0.2
ces	kat	0.00597426470588
mai	san	0.0172413793103
kom	ukr	0.000886132033673
swe	eus	0.00739230180984
mon	lit	0.000388424936881
hin	awa	1.0
gle	dan	7.71616845939e-05
lit	hun	0.000363709105457
mlt	deu	3.42320384494e-06
chm	kaz	0.00040749796251
rus	vep	0.2
rus	spa	0.0254685247477
fra	mol	0.0755376344086
fra	roh	0.080985915493
kat	aze	0.0241254523522
srd	ita	3.34280461307e-05
tur	cos	0.02
nor	sme	0.381502890173
grc	tzm	0.0909090909091
iku	hun	1.81854552729e-05
eng	afr	0.953608247423
ckt	rus	0.000229546223361
spa	ces	0.0131901554887
dua	nld	8.97899812339e-06
tem	eng	6.83555033016e-06
pli	dan	7.71616845939e-05
grc	kom	0.115384615385
hbs	tuk	0.00539811066127
grc	syr	0.0909090909091
pol	kat	0.0170036764706
grc	arg	0.015625
eng	slk	0.335318975612
enm	ron	0.000162478336222
ron	fra	0.00393771780108
heb	acd	0.166666666667
mkd	uzb	0.000725426187885
vie	tur	0.000505305709955
hbs	rus	0.00514666795535
ady	ara	8.00768737988e-05
tkl	niu	0.164179104478
ces	isl	0.00414491863678
cat	lat	0.00552486187845
ast	cat	0.000222172850478
eng	krc	0.0194174757282
grc	agq	0.5
rus	ukr	0.471200708906
oss	fra	8.38704536972e-06
mkd	tgk	0.000941619585687
eng	tsn	0.941176470588
lat	sqi	0.00562379754329
mnc	bul	3.88470204335e-05
eng	sco	0.34375
swe	kaz	0.00122249388753
grc	bak	0.00398406374502
eng	fil	0.766666666667
msa	dan	1.54323369188e-05
gia	eng	6.83555033016e-06
cat	jpn	0.000221555010581
aka	eng	6.83555033016e-06
arc	nld	9.87689793573e-05
grc	nou	1.0
mol	hbs	2.22044586553e-05
dan	lit	0.0105522107853
fra	kzr	0.705882352941
cos	ita	1.67140230654e-05
fra	sld	0.6
sme	deu	2.73856307595e-05
mol	gag	0.333333333333
gmh	rus	2.41627603537e-05
gld	ukr	0.000443066016837
oss	bel	0.000533617929562
kbd	ukr	0.000221533008418
ara	aaz	1.0
nsk	eng	6.83555033016e-06
mol	ron	5.41594454073e-05
pro	deu	4.10784461393e-05
car	eng	6.83555033016e-06
ben	eng	0.00332891301079
dan	slv	0.00341898605695
hin	mar	0.0820045558087
nld	kat	0.000919117647059
ara	amh	0.00315457413249
ykg	sah	0.0199004975124
fra	wci	1.0
deu	bul	0.0920674384275
nor	swe	0.0418619573708
fra	gna	0.625
inh	bel	0.000533617929562
orv	kaz	0.00040749796251
isl	nor	0.0026348452845
ita	fra	0.0486867983712
grc	pbi	0.5
mri	smo	0.0567375886525
spa	glg	0.347110923661
est	lav	0.011663597299
